Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Store_Location,Sales_in_2020,Sales_in_2021,Sales_in_2022,Sales_in_2023,Sales_in_2024
ITEM_1751,9.30403744,Ultra Low Fat,0.290149217,Frozen Foods,103.9293074,Small,tier-2,638,616,670,692,668
ITEM_1752,5.242415493,Low Fat,0.28498827,Meat,188.9590667,Small,tier-1,1059,970,988,1006,955
ITEM_1753,9.824029152,Low Fat,0.295151703,Others,276.6209826,Medium,tier-2,1489,1472,1557,1551,1631
ITEM_1754,24.5174751,Ultra Low Fat,0.259934634,Household,68.09198644,Medium,tier-1,405,311,353,320,345
ITEM_1755,21.03074224,Regular,0.272865477,Household,201.0976281,Medium,tier-1,1143,1180,1124,869,840
ITEM_1756,24.19153289,Regular,0.065183634,Household,242.4508682,Small,tier-3,1302,1540,1561,1758,1647
ITEM_1757,14.75708088,Ultra Low Fat,0.249302037,Fruits and Vegetables,78.85051741,Medium,tier-3,440,412,384,296,304
ITEM_1758,7.194723974,Ultra Low Fat,0.212657134,Frozen Foods,79.19242268,Medium,tier-1,556,625,668,558,523
ITEM_1759,15.95918978,Regular,0.288835953,Health and Hygiene,141.5319992,Medium,tier-2,759,765,728,640,610
ITEM_1760,14.08754669,Regular,0.171378549,Frozen Foods,118.4702934,Small,tier-3,734,649,662,675,759
ITEM_1761,21.88714165,Regular,0.02555015,Seafood,99.57853972,High,tier-3,589,523,571,555,492
ITEM_1762,6.961651616,Ultra Low Fat,0.179219667,Health and Hygiene,99.6735434,Small,tier-3,623,643,599,631,629
ITEM_1763,14.76482274,Low Fat,0.205974278,Snack Foods,82.66725811,Small,tier-1,461,432,370,430,501
ITEM_1764,8.000973294,Regular,0.066096309,Baking Goods,202.7135033,High,tier-2,1063,1254,1105,1120,892
ITEM_1765,11.49351854,Regular,0.118234015,Dairy,222.0314009,Small,tier-2,1246,1211,1442,1257,1199
ITEM_1766,19.74714155,Regular,0.179551024,Breakfast,225.7340567,High,tier-1,1302,1118,1051,1128,1155
ITEM_1767,14.52036259,Ultra Low Fat,0.112231721,Health and Hygiene,183.088494,High,tier-2,1073,1038,1169,1283,1524
ITEM_1768,12.5177657,Low Fat,0.112484315,Health and Hygiene,288.2265674,High,tier-3,1555,1280,1104,1030,912
ITEM_1769,12.88952557,Low Fat,0.039925992,Dairy,270.1331944,High,tier-2,1394,1084,1087,1111,1085
ITEM_1770,14.18893537,Regular,0.282224017,Household,289.4077857,Small,tier-3,1433,1418,1525,1439,1336
ITEM_1771,20.70033088,Ultra Low Fat,0.225148315,Health and Hygiene,147.1988695,High,tier-3,926,910,947,965,1149
ITEM_1772,22.84169378,Low Fat,0.000373032,Meat,269.44579,Medium,tier-1,1420,1489,1556,1467,1424
ITEM_1773,24.10669373,Ultra Low Fat,0.229683985,Dairy,240.7186749,High,tier-3,1365,1324,1307,1318,1220
ITEM_1774,20.73806773,Low Fat,0.221938498,Baking Goods,134.9932258,High,tier-2,799,965,812,784,782
ITEM_1775,11.30813791,Regular,0.002919288,Health and Hygiene,76.64831463,Small,tier-2,378,383,313,371,393
ITEM_1776,18.76269412,Ultra Low Fat,0.110881289,Frozen Foods,220.6553125,Medium,tier-2,1192,1337,1374,1109,1279
ITEM_1777,13.75206248,Regular,0.182024307,Household,84.11308103,High,tier-2,540,552,563,540,483
ITEM_1778,10.09341244,Low Fat,0.135825196,Canned,123.4439518,Medium,tier-2,631,671,738,867,955
ITEM_1779,21.81743159,Low Fat,0.233395836,Others,175.0911441,High,tier-3,951,1021,878,1009,1041
ITEM_1780,5.768526979,Regular,0.1276375,Fruits and Vegetables,219.9706338,Small,tier-1,1143,1238,1079,1072,1138
ITEM_1781,23.03523984,Low Fat,0.046158891,Baking Goods,281.5569143,Medium,tier-1,1578,1524,1555,1355,1186
ITEM_1782,14.22954929,Regular,0.292924687,Canned,198.3100112,Medium,tier-2,1044,1169,1095,1123,1041
ITEM_1783,17.74402954,Regular,0.072611998,Health and Hygiene,217.8532749,Small,tier-3,1209,1043,1010,973,891
ITEM_1784,18.18707844,Regular,0.215307693,Meat,127.5034625,Small,tier-1,691,821,711,742,695
ITEM_1785,22.90235481,Low Fat,0.042946893,Breakfast,221.8231541,Small,tier-2,1174,1062,1100,1139,1239
ITEM_1786,17.73339364,Ultra Low Fat,0.098703784,Dairy,159.4475302,Small,tier-3,887,825,806,816,857
ITEM_1787,17.2786717,Regular,0.132608283,Meat,264.2327957,Medium,tier-1,1423,1221,1258,1215,1150
ITEM_1788,6.333040811,Ultra Low Fat,0.057669601,Seafood,148.1126285,Small,tier-3,841,827,897,865,692
ITEM_1789,15.36816044,Low Fat,0.134987873,Baking Goods,167.0680054,Medium,tier-2,848,879,769,831,796
ITEM_1790,8.003380016,Low Fat,0.047148847,Canned,158.1469392,High,tier-3,935,1002,1031,910,820
ITEM_1791,19.74867537,Ultra Low Fat,0.167701962,Snack Foods,252.7807086,High,tier-1,1437,1467,1324,1423,1644
ITEM_1792,15.24443842,Regular,0.199113976,Fruits and Vegetables,288.4247993,Small,tier-1,1547,1845,2018,2018,1844
ITEM_1793,18.60455558,Low Fat,0.018730285,Soft Drinks,131.8190752,Small,tier-3,752,738,629,577,617
ITEM_1794,5.833458012,Regular,0.261339636,Others,168.7569752,Medium,tier-1,993,1022,976,1097,1209
ITEM_1795,6.695840321,Regular,0.055542266,Others,226.4815667,Medium,tier-3,1258,1464,1650,1369,1394
ITEM_1796,19.32646776,Ultra Low Fat,0.067608728,Baking Goods,273.8454055,High,tier-3,1467,1643,1443,1397,1292
ITEM_1797,6.44168672,Low Fat,0.198404952,Health and Hygiene,173.4251742,Medium,tier-2,941,897,788,870,819
ITEM_1798,6.425134555,Ultra Low Fat,0.140625318,Baking Goods,77.22337706,Small,tier-2,485,436,489,481,549
ITEM_1799,5.242169505,Low Fat,0.14981868,Frozen Foods,142.1678459,High,tier-3,719,729,685,706,762
ITEM_1800,24.13002797,Ultra Low Fat,0.038446495,Seafood,187.5904714,High,tier-1,1051,1011,1183,1256,1533
ITEM_1801,19.75016719,Low Fat,0.241720747,Health and Hygiene,154.3811515,Small,tier-2,942,1008,952,1069,961
ITEM_1802,12.06502817,Low Fat,0.185116274,Meat,96.6389317,Medium,tier-1,476,405,414,295,310
ITEM_1803,10.93071163,Low Fat,0.040614613,Canned,59.24737384,Small,tier-3,281,280,327,355,376
ITEM_1804,11.99406459,Regular,0.11219981,Fruits and Vegetables,221.8521665,Medium,tier-1,1249,1113,870,891,897
ITEM_1805,20.49307062,Regular,0.24312298,Fruits and Vegetables,298.1842977,High,tier-1,1695,1692,1556,1661,1773
ITEM_1806,18.22741222,Ultra Low Fat,0.170506514,Meat,279.8016585,Small,tier-3,1596,1741,1776,1914,2006
ITEM_1807,8.703911357,Ultra Low Fat,0.032594634,Canned,220.8177277,High,tier-2,1193,1509,1834,1456,1530
ITEM_1808,8.482186707,Low Fat,0.111833114,Seafood,260.3824521,High,tier-2,1433,1468,1510,1667,1567
ITEM_1809,6.967912994,Low Fat,0.07280832,Seafood,113.9319046,Small,tier-1,730,825,673,683,606
ITEM_1810,18.20605439,Regular,0.155239666,Breakfast,205.608609,High,tier-3,1054,961,1016,1009,821
ITEM_1811,20.28745324,Regular,0.253008339,Seafood,65.15105385,Medium,tier-3,331,252,303,286,255
ITEM_1812,10.30092857,Regular,0.13088014,Snack Foods,226.7959818,Small,tier-2,1222,1358,1250,1099,1347
ITEM_1813,5.418899221,Ultra Low Fat,0.130002609,Household,292.4680848,Medium,tier-3,1516,1568,1694,1700,1612
ITEM_1814,6.64343335,Regular,0.271605271,Fruits and Vegetables,265.1993268,Medium,tier-3,1438,1403,1511,1540,1756
ITEM_1815,24.3572007,Ultra Low Fat,0.172855624,Baking Goods,183.6102187,Medium,tier-1,998,933,1003,1000,993
ITEM_1816,10.90889555,Regular,0.169857326,Others,247.1850548,Small,tier-1,1425,1482,1728,1960,1887
ITEM_1817,20.38446296,Regular,0.078572968,Baking Goods,285.9747025,Medium,tier-2,1565,1243,1410,1447,1599
ITEM_1818,17.49327138,Low Fat,0.182316824,Household,104.0043945,Small,tier-2,610,536,515,499,495
ITEM_1819,12.63879279,Ultra Low Fat,0.17277314,Household,248.3146282,Medium,tier-1,1236,1159,1036,1101,1072
ITEM_1820,9.113745244,Regular,0.119055441,Health and Hygiene,117.4617395,Small,tier-3,709,738,683,650,651
ITEM_1821,7.427728363,Low Fat,0.29720867,Fruits and Vegetables,269.2368555,Medium,tier-3,1457,1523,1547,1206,1146
ITEM_1822,17.30025936,Ultra Low Fat,0.264567289,Canned,74.58862642,High,tier-1,457,488,527,573,652
ITEM_1823,20.49267561,Ultra Low Fat,0.224875887,Seafood,94.55460472,Medium,tier-1,541,534,524,436,409
ITEM_1824,17.87808507,Regular,0.161203677,Household,230.1541159,High,tier-1,1222,1310,1507,1738,1832
ITEM_1825,15.60604266,Ultra Low Fat,0.138617941,Canned,93.69437597,High,tier-1,642,559,516,483,560
ITEM_1826,5.839024469,Low Fat,0.055469219,Breakfast,89.51357548,Medium,tier-3,616,586,645,558,590
ITEM_1827,24.36977555,Low Fat,0.091721242,Dairy,188.8667193,Medium,tier-3,1027,926,1083,1073,1104
ITEM_1828,20.97428383,Ultra Low Fat,0.23218824,Baking Goods,258.7468094,High,tier-2,1412,1480,1537,1553,1426
ITEM_1829,10.85644073,Low Fat,0.136124686,Others,117.1168563,Small,tier-1,709,672,640,737,696
ITEM_1830,24.59940659,Ultra Low Fat,0.264680855,Meat,260.2845457,Medium,tier-2,1334,1411,1502,1623,1783
ITEM_1831,17.03763179,Low Fat,0.044373341,Snack Foods,251.9883491,High,tier-3,1326,1377,1405,1480,1246
ITEM_1832,16.64845316,Ultra Low Fat,0.152504129,Frozen Foods,194.7763502,Small,tier-2,1139,1125,1318,1247,1503
ITEM_1833,19.96146359,Ultra Low Fat,0.194089705,Soft Drinks,211.6406884,Medium,tier-3,1105,1019,804,924,905
ITEM_1834,21.23539576,Ultra Low Fat,0.155054537,Seafood,60.11029665,Small,tier-3,371,381,338,408,489
ITEM_1835,18.12957215,Low Fat,0.266768067,Snack Foods,141.7838896,High,tier-2,795,785,819,771,715
ITEM_1836,7.561914927,Ultra Low Fat,0.296868985,Dairy,115.8487328,Medium,tier-2,664,718,687,639,630
ITEM_1837,11.76535012,Ultra Low Fat,0.034750398,Meat,87.50096518,Small,tier-1,492,405,379,431,395
ITEM_1838,23.56167281,Regular,0.038986471,Dairy,147.4148323,Medium,tier-3,820,825,804,818,708
ITEM_1839,9.492312237,Regular,0.039097234,Health and Hygiene,138.7260491,Small,tier-1,697,667,506,546,597
ITEM_1840,12.44334048,Ultra Low Fat,0.204353129,Breakfast,232.2229195,Small,tier-1,1290,1208,1383,1630,1618
ITEM_1841,13.64153766,Regular,0.111802829,Canned,199.5240851,Medium,tier-3,1091,1252,1230,1466,1685
ITEM_1842,13.78809979,Ultra Low Fat,0.219994398,Seafood,278.2750172,Medium,tier-2,1416,1337,1292,1393,1452
ITEM_1843,17.25879165,Regular,0.121641442,Snack Foods,86.35189576,Medium,tier-1,501,390,353,387,346
ITEM_1844,23.86151675,Low Fat,0.188282016,Soft Drinks,64.93715133,High,tier-1,314,331,392,408,404
ITEM_1845,9.813854237,Low Fat,0.230957402,Breakfast,183.6519469,Medium,tier-3,957,1058,884,1047,939
ITEM_1846,7.430027526,Ultra Low Fat,0.164464773,Frozen Foods,50.25678465,Small,tier-2,263,275,211,225,234
ITEM_1847,8.949409797,Ultra Low Fat,0.161851077,Frozen Foods,246.9297358,Medium,tier-2,1447,1161,1092,1113,1022
ITEM_1848,22.738498,Low Fat,0.026470298,Snack Foods,176.4932222,High,tier-1,996,992,979,1096,1063
ITEM_1849,17.91621625,Low Fat,0.123234523,Household,172.016394,High,tier-3,960,873,860,714,719
ITEM_1850,10.71813578,Regular,0.163733146,Frozen Foods,140.6239947,Medium,tier-1,754,868,791,717,634
ITEM_1851,21.31893878,Ultra Low Fat,0.138594248,Health and Hygiene,143.743459,Small,tier-2,831,796,684,666,648
ITEM_1852,22.22739993,Low Fat,0.2702346,Canned,157.7834196,High,tier-1,892,921,966,811,924
ITEM_1853,21.93028677,Low Fat,0.27195919,Frozen Foods,54.00808611,Small,tier-3,404,415,351,310,327
ITEM_1854,23.37853067,Ultra Low Fat,0.246575214,Breakfast,70.8864468,High,tier-1,426,463,438,432,479
ITEM_1855,10.0448204,Regular,0.112589423,Household,176.262005,High,tier-2,949,1090,1102,988,870
ITEM_1856,20.10083857,Regular,0.215189746,Others,87.5305663,Small,tier-3,502,497,474,464,449
ITEM_1857,14.21078995,Regular,0.118586538,Snack Foods,244.6906521,Small,tier-3,1309,1156,1402,1380,1261
ITEM_1858,21.83997106,Regular,0.06977808,Breakfast,118.6212935,High,tier-3,700,814,892,996,1047
ITEM_1859,19.56981354,Low Fat,0.102870793,Baking Goods,74.47490934,Small,tier-3,536,510,516,454,380
ITEM_1860,20.52894893,Ultra Low Fat,0.02128939,Frozen Foods,108.8024815,Medium,tier-3,706,752,724,726,763
ITEM_1861,18.12323675,Ultra Low Fat,0.099533253,Fruits and Vegetables,139.2745575,Medium,tier-1,785,754,661,655,727
ITEM_1862,8.548575389,Low Fat,0.138222665,Soft Drinks,58.82915215,High,tier-3,516,512,643,688,717
ITEM_1863,15.90053838,Low Fat,0.286644268,Canned,85.4188811,Medium,tier-2,546,463,444,393,378
ITEM_1864,24.69339479,Low Fat,0.094023176,Canned,130.9616886,High,tier-3,782,769,708,717,813
ITEM_1865,23.74776133,Ultra Low Fat,0.270736062,Snack Foods,127.6201185,Small,tier-2,774,810,841,956,906
ITEM_1866,5.863474716,Ultra Low Fat,0.068657483,Health and Hygiene,250.0966741,Small,tier-2,1413,1287,1184,1243,1252
ITEM_1867,8.296296315,Ultra Low Fat,0.057290669,Canned,260.8138688,Medium,tier-2,1452,1631,1748,1804,1875
ITEM_1868,7.634575469,Regular,0.155698637,Soft Drinks,98.35464979,Small,tier-2,561,647,667,562,501
ITEM_1869,19.5195982,Low Fat,0.201753411,Canned,80.98497098,Medium,tier-2,483,487,421,459,531
ITEM_1870,21.3557066,Low Fat,0.013299675,Meat,208.5406211,High,tier-1,1077,1120,1228,1263,1300
ITEM_1871,9.270227326,Low Fat,0.06631976,Canned,251.1558889,Medium,tier-2,1383,1433,1563,1388,1484
ITEM_1872,15.11705386,Ultra Low Fat,0.1367051,Seafood,290.9307743,Medium,tier-2,1600,1528,1543,1481,1428
ITEM_1873,21.81406056,Low Fat,0.099301301,Household,51.69907119,Small,tier-2,407,379,370,386,389
ITEM_1874,19.6560309,Low Fat,0.213786324,Seafood,153.4195284,Small,tier-1,877,807,647,651,663
ITEM_1875,15.84474411,Regular,0.153348179,Snack Foods,233.4969585,Small,tier-3,1297,1141,1137,1120,1120
ITEM_1876,16.80695381,Ultra Low Fat,0.048107732,Canned,257.1398247,Medium,tier-2,1303,1226,1092,1248,1320
ITEM_1877,15.16721094,Low Fat,0.268339614,Frozen Foods,65.57148717,Small,tier-1,401,442,479,424,422
ITEM_1878,10.95096903,Ultra Low Fat,0.087871703,Seafood,220.1536299,High,tier-1,1173,1117,1254,1195,1082
ITEM_1879,16.30043986,Ultra Low Fat,0.219339333,Frozen Foods,122.2346793,Medium,tier-1,780,822,952,906,850
ITEM_1880,18.77770604,Ultra Low Fat,0.233974734,Canned,68.64923983,Medium,tier-3,456,478,519,555,502
ITEM_1881,22.46645832,Regular,0.28894731,Baking Goods,172.2756454,Medium,tier-1,971,981,1218,1218,1232
ITEM_1882,17.72582708,Ultra Low Fat,0.14955224,Snack Foods,89.5383358,High,tier-2,478,491,450,420,510
ITEM_1883,20.22243074,Ultra Low Fat,0.184750655,Canned,234.2518795,High,tier-2,1204,1061,992,973,981
ITEM_1884,8.201432699,Ultra Low Fat,0.100462888,Fruits and Vegetables,235.3154499,Small,tier-2,1264,1276,1319,1361,1203
ITEM_1885,14.23114949,Low Fat,0.203453788,Household,260.5169412,Small,tier-3,1437,1351,1340,1364,1336
ITEM_1886,5.186632397,Regular,0.139015046,Household,144.3921713,Medium,tier-1,775,869,824,769,783
ITEM_1887,9.93357729,Low Fat,0.131295709,Household,53.32744931,Small,tier-2,437,457,516,406,462
ITEM_1888,19.5292343,Regular,0.256640259,Household,114.9339846,High,tier-2,631,681,603,553,639
ITEM_1889,24.83619903,Regular,0.015050653,Soft Drinks,166.9529249,Small,tier-2,961,946,1037,1075,1103
ITEM_1890,6.983561992,Ultra Low Fat,0.264588728,Fruits and Vegetables,223.5028199,Small,tier-3,1178,1090,1134,1256,1435
ITEM_1891,13.02988632,Ultra Low Fat,0.255620951,Baking Goods,145.5101464,Medium,tier-2,885,864,744,762,671
ITEM_1892,21.00141937,Low Fat,0.151909876,Baking Goods,184.012099,High,tier-1,1113,941,970,914,900
ITEM_1893,9.080712693,Regular,0.147060856,Fruits and Vegetables,181.0658969,High,tier-1,1033,940,785,812,929
ITEM_1894,16.10169899,Ultra Low Fat,0.10854221,Seafood,91.24558734,High,tier-3,523,450,446,492,463
ITEM_1895,19.66142592,Ultra Low Fat,0.298252138,Fruits and Vegetables,205.762375,Small,tier-3,1079,1052,1050,1111,936
ITEM_1896,17.31970901,Ultra Low Fat,0.0333508,Household,159.8129321,High,tier-3,863,937,942,1072,991
ITEM_1897,8.760494692,Ultra Low Fat,0.177064571,Soft Drinks,251.9796754,Small,tier-1,1333,1295,1369,1281,1370
ITEM_1898,12.10769137,Low Fat,0.204504477,Baking Goods,222.652802,Medium,tier-3,1181,1049,956,863,798
ITEM_1899,20.67583569,Low Fat,0.280299002,Dairy,77.86729655,High,tier-3,548,579,491,552,479
ITEM_1900,16.08453028,Ultra Low Fat,0.234061049,Canned,172.1896025,Medium,tier-1,962,793,776,835,724
ITEM_1901,5.104592271,Ultra Low Fat,0.193154161,Frozen Foods,225.6235896,Small,tier-2,1252,1101,950,1075,1146
ITEM_1902,20.2198152,Ultra Low Fat,0.035043695,Household,71.75293145,High,tier-3,396,407,380,394,485
ITEM_1903,5.706227099,Ultra Low Fat,0.112120055,Breakfast,248.1242581,Small,tier-2,1322,1469,1414,1141,1132
ITEM_1904,19.91467565,Ultra Low Fat,0.041652493,Breakfast,105.5011287,High,tier-2,658,644,633,592,579
ITEM_1905,9.049611203,Regular,0.26436382,Baking Goods,175.7711989,Small,tier-2,952,776,751,746,747
ITEM_1906,24.1614696,Regular,0.224886347,Baking Goods,285.1403219,Small,tier-2,1537,1554,1533,1409,1095
ITEM_1907,12.35881503,Regular,0.227261036,Baking Goods,192.8335587,Small,tier-3,1039,1235,1377,1433,1434
ITEM_1908,11.53863233,Regular,0.195676955,Meat,156.0136129,Medium,tier-3,936,1030,1104,1043,1114
ITEM_1909,7.977761007,Ultra Low Fat,0.152113061,Frozen Foods,51.69873185,High,tier-3,356,337,318,274,281
ITEM_1910,11.11208431,Regular,0.044991318,Seafood,83.35340569,Small,tier-1,485,470,500,548,574
ITEM_1911,22.53301524,Regular,0.098908466,Breakfast,194.6659713,High,tier-1,1087,1148,1306,1377,1347
ITEM_1912,24.92668675,Low Fat,0.041074738,Soft Drinks,173.4562602,Small,tier-2,982,1033,1134,1060,860
ITEM_1913,12.36619061,Regular,0.217473943,Baking Goods,140.9572939,High,tier-1,848,705,649,619,580
ITEM_1914,13.97221262,Regular,0.048068633,Snack Foods,280.8039713,Small,tier-2,1442,1454,1398,1323,1408
ITEM_1915,19.44141876,Ultra Low Fat,0.210634065,Dairy,133.1206344,Small,tier-2,715,811,854,923,961
ITEM_1916,22.72391561,Regular,0.207676617,Baking Goods,184.2876891,Medium,tier-3,1029,1014,977,1049,1086
ITEM_1917,16.86088668,Regular,0.137791344,Meat,192.1783524,High,tier-3,1031,998,1226,1145,1218
ITEM_1918,12.83051396,Ultra Low Fat,0.040568596,Breakfast,181.8670975,Medium,tier-1,1016,1191,1405,1358,1419
ITEM_1919,13.25243682,Regular,0.094440248,Snack Foods,169.3963479,Small,tier-3,957,959,893,1008,1101
ITEM_1920,18.91236293,Ultra Low Fat,0.096027933,Baking Goods,134.265934,Medium,tier-1,724,777,776,808,862
ITEM_1921,5.064365272,Regular,0.21011554,Frozen Foods,277.1909083,Medium,tier-3,1495,1615,1524,1599,1822
ITEM_1922,17.39178675,Low Fat,0.034122906,Breakfast,162.7008154,Medium,tier-3,886,906,1049,1217,1311
ITEM_1923,12.10986021,Low Fat,0.248720594,Frozen Foods,182.1122168,Medium,tier-1,926,853,820,850,846
ITEM_1924,20.88394663,Regular,0.228302187,Frozen Foods,214.119496,High,tier-2,1165,958,1042,1009,1134
ITEM_1925,6.859812796,Low Fat,0.055892075,Health and Hygiene,66.91401061,Medium,tier-1,412,383,377,364,407
ITEM_1926,16.76404534,Ultra Low Fat,0.215749315,Soft Drinks,245.3220354,Small,tier-3,1290,1231,1312,1253,1307
ITEM_1927,14.6194578,Regular,0.200553954,Seafood,178.1268275,Small,tier-2,992,1097,1196,1311,1441
ITEM_1928,17.84651052,Ultra Low Fat,0.22443624,Meat,214.294234,Medium,tier-3,1191,1259,1439,1552,1534
ITEM_1929,6.29707189,Low Fat,0.056678567,Canned,243.0030164,Medium,tier-3,1286,1167,1203,1260,1145
ITEM_1930,16.59967575,Ultra Low Fat,0.047277097,Meat,268.5248477,Medium,tier-3,1484,1422,1487,1522,1739
ITEM_1931,16.22969176,Low Fat,0.070945196,Meat,148.0551042,Small,tier-2,791,733,741,794,905
ITEM_1932,16.21320189,Low Fat,0.109761511,Seafood,252.8574732,Medium,tier-3,1334,1184,1206,1062,855
ITEM_1933,17.06975333,Low Fat,0.238099494,Breakfast,114.7092239,High,tier-1,743,730,799,800,752
ITEM_1934,18.52935874,Ultra Low Fat,0.221377181,Health and Hygiene,215.0839127,Medium,tier-1,1131,1234,1070,1047,1143
ITEM_1935,21.09977999,Low Fat,0.277635478,Snack Foods,75.67682517,High,tier-1,472,407,394,341,279
ITEM_1936,10.3964144,Regular,0.017588868,Soft Drinks,55.00761686,Medium,tier-2,336,376,347,373,436
ITEM_1937,21.5009882,Low Fat,0.003466884,Others,73.94078153,Small,tier-1,542,552,513,519,615
ITEM_1938,14.96511365,Regular,0.209741649,Canned,129.8456216,Small,tier-3,702,713,796,820,704
ITEM_1939,6.541165583,Regular,0.083786249,Seafood,57.77365346,Medium,tier-2,471,459,411,414,444
ITEM_1940,6.171018585,Regular,0.100223669,Breakfast,207.622818,High,tier-3,1190,1201,1221,1112,1051
ITEM_1941,11.68476637,Regular,0.164040608,Soft Drinks,129.1361346,Small,tier-3,763,758,679,590,578
ITEM_1942,20.69793954,Ultra Low Fat,0.030723937,Snack Foods,234.0940169,Small,tier-3,1313,1325,1353,1122,953
ITEM_1943,19.15361869,Regular,0.192808325,Health and Hygiene,61.47878407,Small,tier-1,501,475,470,440,458
ITEM_1944,20.77229929,Low Fat,0.097544234,Canned,104.1753916,Medium,tier-1,592,630,584,593,615
ITEM_1945,15.34538113,Regular,0.189814537,Dairy,152.0008563,Medium,tier-2,864,681,753,861,830
ITEM_1946,13.80397996,Low Fat,0.250202074,Frozen Foods,145.6628906,Medium,tier-2,823,887,815,651,747
ITEM_1947,7.949050534,Ultra Low Fat,0.0513334,Seafood,82.74966821,High,tier-1,473,500,466,370,446
ITEM_1948,11.56385507,Regular,0.279261928,Baking Goods,298.5342034,Medium,tier-1,1566,1647,1380,1301,1276
ITEM_1949,13.68038732,Low Fat,0.159206442,Canned,121.1098952,High,tier-3,716,746,724,774,682
ITEM_1950,6.772008594,Ultra Low Fat,0.27687833,Baking Goods,230.2580212,Medium,tier-1,1358,1397,1222,1283,1026
ITEM_1951,9.412239054,Ultra Low Fat,0.062319025,Meat,105.0066743,High,tier-3,570,613,663,649,765
ITEM_1952,16.96450588,Low Fat,0.181368799,Fruits and Vegetables,269.4628027,High,tier-1,1442,1497,1778,1427,1379
